ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,MonthlyIncome,MonthlyDebtPayments,TotalDebtToIncomeRatio,LoanApproved,InterestRate,MonthlyLoanPayment,,RiskScore
11-08-2018,48,35187,574,Employed,82538,2932.25,572,1.1900871419679107,0,0.28865160241305005,2917.6330220354057,,59
12-08-2018,20,53299,544,Self-Employed,36261,4441.583333333333,630,0.4803751280404375,0,0.2819084233380511,1503.6261624522733,,54
13-08-2018,34,54605,614,Employed,12604,4550.416666666667,462,0.23678350204154056,1,0.1572290460425053,615.4635941,,40
14-08-2018,53,36754,505,Self-Employed,36455,3062.8333333333335,674,0.7137406563106512,0,0.28211020332610376,1512.0686735034728,,51
15-08-2018,40,37426,601,Employed,38810,3118.8333333333335,153,0.6892533985502858,0,0.21125300492752794,1996.6664745119165,,47
16-08-2018,27,29512,545,Employed,28201,1250,455,1.0918675919745802,0,0.2985190609050124,909.8344899682253,,53
17-08-2018,31,34589,445,Employed,91631,2882.4166666666665,285,1.322734161679882,0,0.39618506439799744,3527.670993195453,,52
18-08-2018,48,56584,615,Unemployed,15122,4715.333333333333,115,0.14049917700417355,1,0.18105931747381265,547.5004526336796,,40.800000000000004
19-08-2018,31,32777,537,Employed,27822,2731.4166666666665,392,0.42832540224985066,0,0.2260003462978678,777.9351424619464,,55
20-08-2018,42,70901,575,Self-Employed,20087,5908.416666666667,582,0.19607574163582572,0,0.23882860718486543,576.4971798101402,,61
21-08-2018,40,52184,574,Self-Employed,38284,4348.666666666667,356,0.3631916240297482,0,0.22825407179199972,1223.3993090306985,,53
22-08-2018,32,43451,506,Employed,9077,3620.9166666666665,564,0.25497760298060346,0,0.2465643931734781,359.25265225918326,,56
23-08-2018,65,23881,599,Employed,17067,1990.0833333333333,678,0.5772007648137722,0,0.21928418066744956,470.67762204314107,,57
24-08-2018,47,44248,550,Self-Employed,21565,3687.3333333333335,499,0.3625112977688994,0,0.23259973262880698,837.6999919731885,,54
25-08-2018,18,15885,551,Employed,35284,1323.75,264,1.007426899545722,0,0.32529749971173677,1069.5813582736496,,54
26-08-2018,42,39637,599,Employed,28863,3303.0833333333335,337,0.5662463267367316,0,0.24508858305713643,1533.3588044053192,,50
27-08-2018,32,48777,549,Employed,32798,4064.75,176,0.284279616,0,0.2966013455898997,979.5255674957391,,55
28-08-2018,50,43208,564,Employed,13574,3600.6666666666665,361,0.18517130152713843,0,0.20525919999999998,305.74013303204976,,59
29-08-2018,30,18662,544,Employed,28715,1555.1666666666667,511,0.8856493691463935,0,0.2638703832786698,866.3323772508328,,56
30-08-2018,38,42209,582,Self-Employed,29658,3517.4166666666665,395,0.3890351922296138,0,0.2439535391069458,973.3988690683142,,54
31-08-2018,46,99222,450,Employed,44563,8268.5,281,0.22574452016236765,0,0.42009125837114086,1585.5685649625368,,51
01-09-2018,50,27279,634,Employed,14474,2273.25,590,0.4130126867217456,0,0.20260362905453805,348.8810900902082,,46
02-09-2018,25,15000,603,Employed,33259,1250,253,1.0204347744844868,0,0.20588636641355768,1022.5434681056087,,53
03-09-2018,35,75376,610,Employed,20920,6281.333333333333,448,0.19010386935451265,0,0.1702407781881528,746.1057713721455,,70
04-09-2018,34,25096,602,Employed,9999,2091.3333333333335,312,0.25210308084646343,0,0.20911813277846858,215.23157641023732,,56
05-09-2018,32,34817,606,Employed,36726,2901.4166666666665,570,0.622381116,0,0.25878223249436194,1235.7869424730782,,54
06-09-2018,61,68306,583,Employed,25261,5692.166666666667,441,0.30673124766981485,0,0.21556277259925963,1304.965383611198,,60
07-09-2018,44,58991,587,Employed,14635,4915.916666666667,248,0.14427439232154254,1,0.22018807130620385,461.24088978667646,,40.800000000000004
08-09-2018,24,92237,622,Employed,29532,7686.416666666667,417,0.15398735399397734,0,0.27654560026952124,766.6109641952073,,51
09-09-2018,51,52241,628,Employed,25118,4353.416666666667,1434,0.8560836088903212,0,0.17168387233905777,2292.8886510032726,,48
10-09-2018,65,66407,579,Employed,44037,5533.916666666667,235,0.3180439140515062,0,0.2761222384388477,1525.0285167015313,,54
11-09-2018,52,20071,565,Employed,12684,1672.5833333333333,484,0.590022148,0,0.24783322952497197,502.8612117281425,,51
12-09-2018,21,69356,589,Self-Employed,18957,5779.666666666667,530,0.17363124712602346,0,0.21752118569211568,473.5307313060402,,59
13-09-2018,34,31043,536,Employed,13424,2586.9166666666665,852,0.45729978358902273,0,0.2572740152972625,330.9964318295026,,56
14-09-2018,55,300000,509,Employed,18698,25000,1099,0.072001804,1,0.2064501955013329,701.0451019582598,,42.400000000000006
15-09-2018,31,34233,599,Employed,26572,2852.75,189,0.3284516262409491,0,0.2292878455380897,747.9903767588675,,56
16-09-2018,45,81867,632,Employed,35991,6822.25,390,0.2594903133453727,0,0.22310884943430967,1380.307790220469,,48
17-09-2018,49,79592,583,Self-Employed,17337,6632.666666666667,290,0.11776896878086461,1,0.23239055419319268,491.1223136005481,,51.2
18-09-2018,28,45466,589,Unemployed,31671,3788.8333333333335,256,0.282030198,0,0.25537716047945913,812.5654158283506,,74
19-09-2018,39,75932,530,Employed,29901,6327.666666666667,350,0.5006720514145071,0,0.23353922168725755,2818.0858506671966,,47
20-09-2018,18,160729,555,Employed,22942,13394.083333333334,179,0.071508392,1,0.2640579814663558,778.7893623796523,,42.400000000000006
21-09-2018,27,29349,570,Employed,31897,2445.75,389,0.5540868102913855,0,0.3382764,966.1578162701563,,54
22-09-2018,36,15000,575,Employed,16449,1250,195,1.384860407989726,0,0.2156286869915251,1536.0755099871574,,52
23-09-2018,25,22698,630,Employed,7604,1891.5,165,0.2374252974564725,0,0.20386079330034224,284.08995013891774,,50
24-09-2018,59,117989,610,Employed,21413,9832.416666666666,642,0.1317133351972707,1,0.20127460136955794,653.0603922158974,,48.800000000000004
25-09-2018,22,28842,462,Employed,23503,2403.5,255,0.3889592821371191,0,0.3342798432008018,679.8636346165658,,55
26-09-2018,34,197755,589,Employed,23464,16479.583333333332,310,0.091772594,1,0.20710070631401614,1202.3741023553075,,41.6
27-09-2018,41,80502,588,Employed,51696,6708.5,430,0.354646043,0,0.21056225695081573,1949.1429813126651,,51
28-09-2018,57,26541,617,Employed,28122,2211.75,410,0.5913340191689461,0,0.22774656171038762,897.8830168969167,,46
29-09-2018,22,19683,578,Employed,16797,1640.25,339,0.4615146664324164,0,0.2606824604320592,417.99943161577096,,57
30-09-2018,53,45788,635,Employed,31589,3815.6666666666665,86,0.44012924881990384,0,0.19067014247834072,1593.3865037471464,,52
01-10-2018,40,16070,562,Unemployed,27411,1339.1666666666667,371,0.830050628,0,0.29195305080306194,740.5761325663401,,56
02-10-2018,28,42043,521,Employed,28140,3503.5833333333335,470,0.39462569766068434,0,0.375168,912.6040172290127,,51
03-10-2018,45,90083,581,Employed,27462,7506.916666666667,433,0.19309088765079668,1,0.19708868848658903,1016.5172026872266,,43.2
04-10-2018,42,28481,632,Unemployed,12820,2373.4166666666665,412,0.36033201610795906,0,0.14810063097577122,443.2180125642318,,57
05-10-2018,32,16274,597,Employed,15725,1356.1666666666667,503,0.8034470247712736,0,0.20275623987969899,586.6080734273089,,57
06-10-2018,40,25192,560,Employed,21634,2099.3333333333335,480,0.6231360176909416,0,0.2217482834569137,828.1702131391835,,54
07-10-2018,35,78101,526,Employed,14215,6508.416666666667,345,0.138476391,0,0.23807875310857327,556.2620536,,49
08-10-2018,41,73312,561,Employed,41720,6109.333333333333,160,0.38004614210742527,0,0.21877253963961796,2161.828564,,58
09-10-2018,47,72434,613,Employed,10034,6036.166666666667,839,0.17976205449995902,1,0.2097953300905161,246.07372130416945,,37.6
10-10-2018,59,160132,634,Employed,21320,13344.333333333334,474,0.11546435733832193,1,0.18234091156873453,1066.7948724416806,,36
11-10-2018,25,15000,534,Employed,19820,1250,497,0.883698706,0,0.27203515323875116,607.6233827,,54
12-10-2018,65,49341,631,Employed,33548,4111.75,487,0.4163643082319097,0,0.1871963937889114,1224.9859443725545,,51
13-10-2018,18,47185,531,Unemployed,18490,3932.0833333333335,231,0.20560373583230335,0,0.21491103329211775,577.4510229372695,,59
14-10-2018,38,107659,607,Employed,19552,8971.583333333334,399,0.09928795,1,0.2646463692156646,491.77011400787785,,36
15-10-2018,47,179664,589,Employed,21380,8772.416666666666,542,0.1860759482170909,1,0.20208937032852076,1090.3357494054117,,42.400000000000006
16-10-2018,43,81136,575,Employed,15763,6761.333333333333,395,0.12928150035271258,1,0.19933480353210678,479.1153177181407,,42.400000000000006
17-10-2018,32,86245,445,Employed,17018,7187.083333333333,581,0.1644010267670113,1,0.2876266033449668,600.5638795,,39.2
18-10-2018,37,98074,620,Employed,16112,8172.833333333333,495,0.11525297167763986,1,0.2221234465002956,446.9433286927376,,44
19-10-2018,34,23559,598,Employed,52609,1963.25,425,0.9067606384412795,0,0.27362605329392264,1355.197823419842,,60
20-10-2018,32,39808,619,Employed,18027,3317.3333333333335,365,0.2453217889664295,1,0.17082160000000002,448.8141479313021,,39.2
21-10-2018,50,18856,580,Employed,16282,1571.3333333333333,355,0.6199888362523744,0,0.21690036963459355,619.2091246978977,,51
22-10-2018,44,101388,642,Employed,22076,8449,209,0.10459938872821266,1,0.2025301557741236,674.7602353646688,,40.800000000000004
23-10-2018,31,80085,530,Employed,21534,6673.75,790,0.22175032706675435,1,0.22975405056763962,689.9062452617519,,40.800000000000004
24-10-2018,50,22787,627,Employed,20061,1898.9166666666667,328,0.44529580736339686,0,0.1874472358052462,517.5796301991437,,51
25-10-2018,43,30579,571,Employed,53420,2548.25,533,0.8111088717913277,0,0.33147026824461506,1533.908182542251,,59
26-10-2018,49,15004,583,Employed,44032,1250.3333333333333,675,1.5329194616999902,0,0.29412590164990304,1241.6603002788877,,52
27-10-2018,47,49936,492,Self-Employed,30787,4161.333333333333,480,0.34759669377549235,1,0.36651668020357303,966.4657083644154,,38.400000000000006
28-10-2018,30,26960,603,Employed,12517,2246.6666666666665,454,0.4089850480039539,0,0.19949267100092508,464.85307451554974,,52
29-10-2018,33,18391,552,Employed,9769,1532.5833333333333,423,0.4364950973618523,0,0.26503536646737436,245.9651112984855,,55
30-10-2018,48,51404,563,Employed,9446,4283.666666666667,191,0.24827983613930563,0,0.1945156426835987,872.5480580754057,,55
31-10-2018,47,175236,482,Employed,27512,14603,461,0.095638726,1,0.2651453234784152,935.6123168883954,,41.6
01-11-2018,39,101044,615,Employed,15696,8420.333333333334,247,0.094983293,1,0.1612462201632843,552.7909914425443,,39.2
02-11-2018,41,40358,619,Employed,10669,3363.1666666666665,367,0.19764083769239477,0,0.22498669532853657,297.69907729913893,,52
03-11-2018,55,63122,656,Self-Employed,18914,5260.166666666667,373,0.24761417745002565,0,0.1637621589054007,929.4918424167099,,50
04-11-2018,32,140216,617,Employed,13335,11684.666666666666,411,0.071037055,1,0.21849437258944787,419.0443060349393,,40
05-11-2018,46,120353,511,Employed,24013,10029.416666666666,624,0.1324837629111404,0,0.2885207972970849,704.7348598037065,,48
06-11-2018,37,41312,545,Self-Employed,36289,3442.6666666666665,850,0.674994796,0,0.26602694475791816,1473.7820835242499,,60
07-11-2018,37,57679,403,Employed,18371,4806.583333333333,1535,0.4448908713536521,0,0.3420474117281415,603.4050474,,56
08-11-2018,53,35808,611,Employed,53571,2984,268,1.0399303771669828,0,0.24104493678374267,2835.1522454662763,,48
09-11-2018,49,61971,494,Self-Employed,24754,5164.25,879,0.2944322621494456,0,0.2867088269926141,641.5218098052745,,54
10-11-2018,49,76040,600,Employed,37175,6336.666666666667,268,0.1834086923770748,1,0.20174,894.1997473627306,,44
11-11-2018,55,89794,582,Employed,32141,7482.833333333333,459,0.1919981903740024,1,0.2680484681404781,977.6904589,,38.400000000000006
12-11-2018,40,36971,611,Employed,29198,3080.9166666666665,293,0.40072733375106434,0,0.23360017470224703,941.6075213,,47
13-11-2018,48,92250,498,Employed,36697,7687.5,546,0.20447404488815876,0,0.3054240893312905,1025.8942200777205,,49
14-11-2018,36,51610,476,Employed,19238,4300.833333333333,193,0.1891331835539435,0,0.3652429852849591,620.4303003,,48
15-11-2018,43,37703,467,Employed,8927,3141.9166666666665,287,0.1793547182904837,0,0.36111139752044963,276.5175786421756,,45
16-11-2018,38,141114,544,Employed,25539,11759.5,297,0.094986414,1,0.2310216506435777,819.9927339100783,,40
17-11-2018,41,34960,545,Employed,36928,2913.3333333333335,721,0.6907128714831234,0,0.282012851,1291.2768322541663,,56
18-11-2018,47,28900,599,Employed,17636,2408.3333333333335,603,0.43953896395639386,0,0.1880076317834798,455.5563381949819,,63
19-11-2018,30,27888,530,Unemployed,25677,2324,777,0.7041673126584074,0,0.2556484744845046,859.4848346,,58
20-11-2018,65,75116,610,Employed,6549,6259.666666666667,267,0.065144393,0,0.22248890705799404,140.78218574153144,,60
21-11-2018,27,19399,546,Employed,32442,1616.5833333333333,133,0.7064547839335923,0,0.21254944842233078,1009.0430294606463,,55
22-11-2018,25,62204,380,Employed,14467,5183.666666666667,243,0.14594428996171477,0,0.4190290679020737,513.5265510648755,,54
23-11-2018,53,28908,589,Employed,8569,2409,434,0.309218419,0,0.18259652840823926,310.90717166362856,,51
24-11-2018,49,46181,585,Self-Employed,32753,3848.4166666666665,374,0.3386686728123247,0,0.2731377801694712,929.3381649288306,,59
25-11-2018,47,190649,599,Self-Employed,19937,15887.416666666666,685,0.085323366,1,0.2585244,670.5678626297537,,42.400000000000006
26-11-2018,47,25914,438,Unemployed,25725,2159.5,305,0.8010203461022332,0,0.2897379707815786,1424.8034374077724,,65
27-11-2018,39,15778,549,Employed,27129,1314.8333333333333,790,1.425386899,0,0.2538292607833519,1084.1462079762125,,67
28-11-2018,29,103112,610,Employed,36161,8592.666666666666,466,0.17436077355574023,0,0.23615512345428702,1032.2240069066238,,52
29-11-2018,40,25013,563,Employed,29653,2084.4166666666665,136,0.6335810385561077,0,0.25359714105352865,1184.6468764503268,,61
30-11-2018,31,26923,510,Employed,17955,2243.5833333333335,1307,0.8945391497693587,0,0.23526859799199032,699.9731274367036,,53
01-12-2018,51,74246,583,Employed,26795,6187.166666666667,349,0.20387996842271996,0,0.2659444036420076,912.4393446261056,,49
02-12-2018,38,87561,591,Employed,34138,7296.75,410,0.18553809087694137,0,0.2615037031229467,943.8250646,,60
03-12-2018,30,15000,498,Employed,5936,1250,298,0.3777945428310154,0,0.2500394323387941,174.24317853876923,,55
04-12-2018,36,64483,525,Employed,17279,3053.1666666666665,177,0.2906357326233794,0,0.27531955967263855,710.3593309879478,,48
05-12-2018,44,66790,596,Employed,15671,5565.833333333333,558,0.16936227713560642,0,0.2101507499706733,384.6422075,,65
06-12-2018,33,139115,548,Employed,10610,11592.916666666666,319,0.062883343,1,0.2287176634610652,410.0013551882122,,38.400000000000006
07-12-2018,30,23058,618,Employed,63485,1921.5,432,1.1561344532235198,0,0.229956214,1789.5123518689932,,54
08-12-2018,42,67760,542,Employed,48408,5646.666666666667,413,0.3103661070357721,0,0.317614009,1339.5339510619933,,59
09-12-2018,42,31104,476,Employed,13149,2592,655,0.43349041787961134,0,0.29366080939943917,468.60716314395256,,59
10-12-2018,33,82323,526,Employed,8350,6860.25,408,0.10667164431169794,1,0.23130444072141135,323.79414788932576,,35.2
11-12-2018,34,27943,530,Employed,13164,2328.5833333333335,479,0.3876390369172032,0,0.2972135604450355,423.6498007,,65
12-12-2018,42,37699,487,Employed,29471,3141.5833333333335,355,0.37082980881374994,0,0.2986768928890899,809.9927468724634,,49
13-12-2018,22,55160,566,Employed,19802,4596.666666666667,809,0.2931861447020681,0,0.21266097235220638,538.6789784805065,,50
14-12-2018,23,81109,465,Employed,46928,6759.083333333333,352,0.43260204422935966,0,0.27840434466071806,2571.9932671165943,,45
15-12-2018,31,65622,431,Employed,35136,5468.5,342,0.31687216503621857,0,0.360098551,1390.8154345005612,,55
16-12-2018,37,86286,589,Employed,9686,4153,687,0.28736667765401996,1,0.2282232,506.4338123,,33.6
17-12-2018,43,46001,476,Employed,55889,3833.4166666666665,239,0.6909948061203939,0,0.3121335512360145,2409.8710063620197,,50
18-12-2018,57,192941,663,Employed,8954,16078.416666666666,430,0.042376723,1,0.154734282,251.35061305220916,,44
19-12-2018,50,62852,609,Employed,51450,5237.666666666667,390,0.39364748560695123,0,0.2380399660757087,1671.794313780675,,49
20-12-2018,38,35591,559,Employed,10270,2965.9166666666665,533,0.5018430316732813,0,0.20826727759196217,955.4246116903128,,60
21-12-2018,39,74123,465,Employed,11531,6176.916666666667,185,0.089707162,1,0.29440457559908645,369.1136656403262,,42.400000000000006
22-12-2018,27,59387,544,Employed,18400,4948.916666666667,720,0.25079410995423923,0,0.2723374200115144,521.1591506543672,,55
23-12-2018,39,19530,533,Employed,16936,1627.5,643,0.6987918822235027,0,0.24716570155912776,494.2837883187508,,50
24-12-2018,36,64412,584,Employed,20574,5367.666666666667,459,0.20662250138885577,0,0.221677081,650.0807132882481,,50
25-12-2018,43,25619,511,Employed,13628,2134.9166666666665,435,0.3750267100258026,0,0.24826555948103424,365.65077367925306,,54
26-12-2018,30,22019,545,Self-Employed,10094,1834.9166666666667,175,0.2730952900300365,0,0.2346545226828594,326.1070992642812,,54
27-12-2018,46,34332,598,Employed,34356,2861,617,0.5754882081853202,0,0.19122563398831943,1029.471763618201,,64
28-12-2018,58,46693,650,Employed,30185,3891.0833333333335,288,0.25274663774008743,1,0.2137236304920302,695.4582297,,39.2
29-12-2018,38,34274,577,Employed,13000,2856.1666666666665,265,0.2554976599315196,1,0.17194356625776674,464.7438997,,45.6
30-12-2018,44,37382,577,Employed,61563,3115.1666666666665,280,1.9189519113570286,0,0.19830156861699982,5697.8550291957035,,52
31-12-2018,48,15248,515,Employed,19403,1270.6666666666667,212,0.7383508692964073,0,0.20516136573504834,726.1978379193016,,57
01-01-2019,35,39345,601,Employed,17206,3278.75,357,0.3734825571814712,0,0.1902694520001267,867.5559343587488,,53
